X1	StringTie	transcript	X4774302	X4785720	X1000	X.	.	gene_id.STRG.1..transcript_id.STRG.1.1..cov.2.782873..FPKM.11.951677..TPM.17.279774.
1	StringTie	exon	21264843	21265213	1000	+	.	gene_id STRG.22; transcript_id STRG.22.1; exon_number 7; cov 389.185974;
1	StringTie	transcript	23995945	24005628	1000	-	.	gene_id STRG.23; transcript_id STRG.23.1; cov 7.562404; FPKM 32.478458; TPM 46.957455;
1	StringTie	exon	23995945	23996360	1000	-	.	gene_id STRG.23; transcript_id STRG.23.1; exon_number 1; cov 7.504807;
1	StringTie	exon	24003157	24003306	1000	-	.	gene_id STRG.23; transcript_id STRG.23.1; exon_number 2; cov 8.000000;
1	StringTie	exon	24005546	24005628	1000	-	.	gene_id STRG.23; transcript_id STRG.23.1; exon_number 3; cov 7.060241;
1	StringTie	transcript	24011093	24012497	1000	.	.	gene_id STRG.24; transcript_id STRG.24.1; cov 1.725979; FPKM 7.412608; TPM 10.717172;
1	StringTie	exon	24011093	24012497	1000	.	.	gene_id STRG.24; transcript_id STRG.24.1; exon_number 1; cov 1.725979;
1	StringTie	transcript	24613189	24613960	1000	-	.	gene_id STRG.25; transcript_id STRG.25.1; cov 1755.685181; FPKM 7540.187500; TPM 10901.625977;
1	StringTie	exon	24613189	24613960	1000	-	.	gene_id STRG.25; transcript_id STRG.25.1; exon_number 1; cov 1755.685181;
1	StringTie	transcript	24613974	24614651	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; cov 123.817108; FPKM 531.760559; TPM 768.821167;
1	StringTie	exon	24613974	24614651	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 1; cov 123.817108;
1	StringTie	transcript	24614885	24615562	1000	-	.	gene_id STRG.27; transcript_id STRG.27.1; cov 465.895294; FPKM 2000.892822; TPM 2892.897217;
1	StringTie	exon	24614885	24615562	1000	-	.	gene_id STRG.27; transcript_id STRG.27.1; exon_number 1; cov 465.895294;
1	StringTie	transcript	24685397	24763057	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; cov 6.531734; FPKM 28.052010; TPM 40.557686;
1	StringTie	exon	24685397	24685573	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 1; cov 2.525424;
1	StringTie	exon	24692941	24693001	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 2; cov 4.114754;
1	StringTie	exon	24704821	24704918	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 3; cov 5.642857;
1	StringTie	exon	24705977	24706044	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 4; cov 6.000000;
1	StringTie	exon	24711512	24711600	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 5; cov 6.000000;
1	StringTie	exon	24714909	24714982	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 6; cov 6.000000;
1	StringTie	exon	24728546	24728671	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 7; cov 6.000000;
1	StringTie	exon	24731747	24731899	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 8; cov 6.267974;
1	StringTie	exon	24743883	24743947	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 9; cov 7.000000;
1	StringTie	exon	24744256	24744358	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 10; cov 7.000000;
1	StringTie	exon	24744866	24744970	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 11; cov 6.809524;
1	StringTie	exon	24746805	24746954	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 12; cov 8.153334;
1	StringTie	exon	24748800	24748878	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 13; cov 9.000000;
1	StringTie	exon	24762192	24762283	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 14; cov 9.000000;
1	StringTie	exon	24762623	24763057	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 15; cov 7.452874;
1	StringTie	transcript	24764199	24766301	1000	+	.	gene_id STRG.29; transcript_id STRG.29.1; cov 3.921065; FPKM 16.839901; TPM 24.347181;
1	StringTie	exon	24764199	24766301	1000	+	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 1; cov 3.921065;
1	StringTie	transcript	30802342	30805942	1000	-	.	gene_id STRG.30; transcript_id STRG.30.1; cov 3.623993; FPKM 15.564057; TPM 22.502563;
1	StringTie	exon	30802342	30805942	1000	-	.	gene_id STRG.30; transcript_id STRG.30.1; exon_number 1; cov 3.623993;
1	StringTie	transcript	30940303	30949743	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; cov 13.052260; FPKM 56.055885; TPM 81.045776;
1	StringTie	exon	30940303	30943323	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 1; cov 14.880172;
1	StringTie	exon	30943932	30944006	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 2; cov 11.933333;
1	StringTie	exon	30944536	30944666	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 3; cov 10.572519;
1	StringTie	exon	30944938	30945030	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 4; cov 10.000000;
1	StringTie	exon	30946038	30946636	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 5; cov 7.459098;
1	StringTie	exon	30949549	30949743	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 6; cov 5.466667;
1	StringTie	transcript	34307330	34308636	1000	+	.	gene_id STRG.32; transcript_id STRG.32.1; cov 2.180566; FPKM 9.364934; TPM 13.539851;
1	StringTie	exon	34307330	34308636	1000	+	.	gene_id STRG.32; transcript_id STRG.32.1; exon_number 1; cov 2.180566;
1	StringTie	transcript	34439893	34444959	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; cov 2.850394; FPKM 12.241663; TPM 17.699034;
1	StringTie	exon	34439893	34439927	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 1; cov 1.857143;
1	StringTie	exon	34440041	34440149	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 2; cov 3.000000;
1	StringTie	exon	34442910	34442993	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 3; cov 3.000000;
1	StringTie	exon	34443378	34443487	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 4; cov 3.000000;
1	StringTie	exon	34443563	34443695	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 5; cov 3.000000;
1	StringTie	exon	34443769	34443923	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 6; cov 3.000000;
1	StringTie	exon	34443997	34444091	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 7; cov 3.000000;
1	StringTie	exon	34444196	34444269	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 8; cov 3.000000;
1	StringTie	exon	34444358	34444959	1000	+	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 9; cov 2.719269;
1	StringTie	transcript	34813222	34814184	1000	-	.	gene_id STRG.34; transcript_id STRG.34.1; cov 1.700935; FPKM 7.305050; TPM 10.561665;
1	StringTie	exon	34813222	34814184	1000	-	.	gene_id STRG.34; transcript_id STRG.34.1; exon_number 1; cov 1.700935;
1	StringTie	transcript	34850000	34879580	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; cov 2.799450; FPKM 12.022871; TPM 17.382706;
1	StringTie	exon	34850000	34850063	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 1; cov 1.609375;
1	StringTie	exon	34861873	34861917	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 2; cov 2.000000;
1	StringTie	exon	34863006	34863158	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 3; cov 2.000000;
1	StringTie	exon	34863471	34863573	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 4; cov 2.000000;
1	StringTie	exon	34864473	34864512	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 5; cov 2.000000;
1	StringTie	exon	34866141	34866230	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 6; cov 2.000000;
1	StringTie	exon	34869300	34869405	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 7; cov 2.000000;
1	StringTie	exon	34876911	34879580	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 8; cov 2.988764;
1	StringTie	transcript	36103513	36106446	1000	+	.	gene_id STRG.36; transcript_id STRG.36.1; cov 6.294137; FPKM 27.031595; TPM 39.082367;
1	StringTie	exon	36103513	36106446	1000	+	.	gene_id STRG.36; transcript_id STRG.36.1; exon_number 1; cov 6.294137;
1	StringTie	transcript	36526068	36527216	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; cov 1.943429; FPKM 8.346496; TPM 12.067389;
1	StringTie	exon	36526068	36527216	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; exon_number 1; cov 1.943429;
1	StringTie	transcript	36691493	36693399	1000	+	.	gene_id STRG.38; transcript_id STRG.38.1; cov 21.627178; FPKM 92.882812; TPM 134.290268;
1	StringTie	exon	36691493	36691689	1000	+	.	gene_id STRG.38; transcript_id STRG.38.1; exon_number 1; cov 18.456852;
1	StringTie	exon	36692211	36692284	1000	+	.	gene_id STRG.38; transcript_id STRG.38.1; exon_number 2; cov 30.216217;
1	StringTie	exon	36692451	36692550	1000	+	.	gene_id STRG.38; transcript_id STRG.38.1; exon_number 3; cov 30.230000;
1	StringTie	exon	36693197	36693399	1000	+	.	gene_id STRG.38; transcript_id STRG.38.1; exon_number 4; cov 17.334976;
1	StringTie	transcript	36698114	36701901	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; cov 3.019601; FPKM 12.968361; TPM 18.749695;
1	StringTie	exon	36698114	36700178	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; exon_number 1; cov 3.338499;
1	StringTie	exon	36700337	36700377	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; exon_number 2; cov 3.000000;
1	StringTie	exon	36700536	36700597	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; exon_number 3; cov 2.741935;
1	StringTie	exon	36701134	36701308	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; exon_number 4; cov 2.000000;
1	StringTie	exon	36701421	36701513	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; exon_number 5; cov 2.000000;
1	StringTie	exon	36701685	36701901	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; exon_number 6; cov 1.327189;
1	StringTie	transcript	36781119	36782804	1000	+	.	gene_id STRG.40; transcript_id STRG.40.1; cov 2.872910; FPKM 12.338363; TPM 17.838842;
1	StringTie	exon	36781119	36781259	1000	+	.	gene_id STRG.40; transcript_id STRG.40.1; exon_number 1; cov 2.730496;
1	StringTie	exon	36781346	36781458	1000	+	.	gene_id STRG.40; transcript_id STRG.40.1; exon_number 2; cov 3.000000;
1	StringTie	exon	36782461	36782804	1000	+	.	gene_id STRG.40; transcript_id STRG.40.1; exon_number 3; cov 2.889535;
1	StringTie	transcript	37417088	37430038	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; cov 2.961782; FPKM 12.720043; TPM 18.390678;
1	StringTie	exon	37417088	37420627	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 1; cov 2.955085;
1	StringTie	exon	37428342	37428425	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 2; cov 3.630952;
1	StringTie	exon	37429869	37430038	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 3; cov 2.770588;
1	StringTie	transcript	37430188	37438987	1000	+	.	gene_id STRG.42; transcript_id STRG.42.1; cov 6.503574; FPKM 27.931070; TPM 40.382832;
1	StringTie	exon	37430188	37430493	1000	+	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 1; cov 5.683007;
1	StringTie	exon	37431293	37431576	1000	+	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 2; cov 7.000000;
1	StringTie	exon	37432551	37432671	1000	+	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 3; cov 6.413223;
1	StringTie	exon	37437162	37437301	1000	+	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 4; cov 7.000000;
1	StringTie	exon	37437377	37437478	1000	+	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 5; cov 7.000000;
1	StringTie	exon	37438682	37438987	1000	+	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 6; cov 6.506536;
1	StringTie	transcript	37890541	37898403	1000	+	.	gene_id STRG.43; transcript_id STRG.43.1; cov 14.174205; FPKM 60.874332; TPM 88.012299;
1	StringTie	exon	37890541	37890584	1000	+	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 1; cov 10.970068;
1	StringTie	exon	37892943	37893023	1000	+	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 2; cov 16.086422;
1	StringTie	exon	37893939	37894015	1000	+	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 3; cov 16.063934;
1	StringTie	exon	37895330	37895410	1000	+	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 4; cov 16.063934;
1	StringTie	exon	37897688	37897834	1000	+	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 5; cov 16.063934;
1	StringTie	exon	37898061	37898403	1000	+	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 6; cov 12.453284;
1	StringTie	transcript	37890541	37898403	1000	+	.	gene_id STRG.43; transcript_id STRG.43.2; cov 4.286618; FPKM 18.409851; TPM 26.617022;
1	StringTie	exon	37890541	37890584	1000	+	.	gene_id STRG.43; transcript_id STRG.43.2; exon_number 1; cov 3.370840;
1	StringTie	exon	37893939	37894015	1000	+	.	gene_id STRG.43; transcript_id STRG.43.2; exon_number 2; cov 4.936064;
1	StringTie	exon	37895330	37895410	1000	+	.	gene_id STRG.43; transcript_id STRG.43.2; exon_number 3; cov 4.936064;
1	StringTie	exon	37897688	37897834	1000	+	.	gene_id STRG.43; transcript_id STRG.43.2; exon_number 4; cov 4.936064;
1	StringTie	exon	37898061	37898403	1000	+	.	gene_id STRG.43; transcript_id STRG.43.2; exon_number 5; cov 3.826597;
1	StringTie	transcript	37890665	37891248	1000	.	.	gene_id STRG.44; transcript_id STRG.44.1; cov 1.989726; FPKM 8.545328; TPM 12.354863;
1	StringTie	exon	37890665	37891248	1000	.	.	gene_id STRG.44; transcript_id STRG.44.1; exon_number 1; cov 1.989726;
1	StringTie	transcript	37987396	37997219	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; cov 7.132653; FPKM 30.632793; TPM 44.288990;
1	StringTie	exon	37987396	37987779	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; exon_number 1; cov 6.833333;
1	StringTie	exon	37990203	37990457	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; exon_number 2; cov 8.000000;
1	StringTie	exon	37993992	37994110	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; exon_number 3; cov 8.000000;
1	StringTie	exon	37995633	37995841	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; exon_number 4; cov 8.000000;
1	StringTie	exon	37997109	37997219	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; exon_number 5; cov 3.612613;
1	StringTie	transcript	38051606	38054011	1000	-	.	gene_id STRG.46; transcript_id STRG.46.1; cov 2.285777; FPKM 9.816787; TPM 14.193141;
1	StringTie	exon	38051606	38053718	1000	-	.	gene_id STRG.46; transcript_id STRG.46.1; exon_number 1; cov 2.316138;
1	StringTie	exon	38053840	38054011	1000	-	.	gene_id STRG.46; transcript_id STRG.46.1; exon_number 2; cov 1.912791;
1	StringTie	transcript	38987794	38997231	1000	+	.	gene_id STRG.47; transcript_id STRG.47.1; cov 2.678675; FPKM 11.504176; TPM 16.632774;
1	StringTie	exon	38987794	38987849	1000	+	.	gene_id STRG.47; transcript_id STRG.47.1; exon_number 1; cov 1.857143;
1	StringTie	exon	38991246	38991375	1000	+	.	gene_id STRG.47; transcript_id STRG.47.1; exon_number 2; cov 2.900000;
1	StringTie	exon	38994915	38995005	1000	+	.	gene_id STRG.47; transcript_id STRG.47.1; exon_number 3; cov 3.000000;
1	StringTie	exon	38995245	38995388	1000	+	.	gene_id STRG.47; transcript_id STRG.47.1; exon_number 4; cov 3.097222;
1	StringTie	exon	38995735	38995943	1000	+	.	gene_id STRG.47; transcript_id STRG.47.1; exon_number 5; cov 4.000000;
1	StringTie	exon	38996141	38997231	1000	+	.	gene_id STRG.47; transcript_id STRG.47.1; exon_number 6; cov 2.359303;
1	StringTie	transcript	39367878	39371374	1000	+	.	gene_id STRG.48; transcript_id STRG.48.1; cov 73.279411; FPKM 314.715027; TPM 455.015930;
1	StringTie	exon	39367878	39367934	1000	+	.	gene_id STRG.48; transcript_id STRG.48.1; exon_number 1; cov 15.684211;
1	StringTie	exon	39368149	39368255	1000	+	.	gene_id STRG.48; transcript_id STRG.48.1; exon_number 2; cov 83.738319;
1	StringTie	exon	39370014	39370139	1000	+	.	gene_id STRG.48; transcript_id STRG.48.1; exon_number 3; cov 85.500000;
1	StringTie	exon	39370954	39371066	1000	+	.	gene_id STRG.48; transcript_id STRG.48.1; exon_number 4; cov 82.592918;
1	StringTie	exon	39371302	39371374	1000	+	.	gene_id STRG.48; transcript_id STRG.48.1; exon_number 5; cov 67.410957;
1	StringTie	transcript	39551296	39577340	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; cov 4.979751; FPKM 21.386667; TPM 30.920912;
1	StringTie	exon	39551296	39552515	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 1; cov 6.170780;
1	StringTie	exon	39555478	39555670	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 2; cov 5.183190;
1	StringTie	exon	39558315	39558411	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 3; cov 4.702276;
1	StringTie	exon	39560693	39560775	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 4; cov 3.943150;
1	StringTie	exon	39564048	39564116	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 5; cov 3.702279;
1	StringTie	exon	39565082	39565332	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 6; cov 3.702279;
1	StringTie	exon	39576827	39577340	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 7; cov 3.091475;
1	StringTie	transcript	39551296	39577340	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; cov 1.742716; FPKM 7.484488; TPM 10.821096;
1	StringTie	exon	39551296	39551701	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 1; cov 2.482931;
1	StringTie	exon	39551712	39552515	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 2; cov 1.998233;
1	StringTie	exon	39555478	39555670	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 3; cov 1.816810;
1	StringTie	exon	39558315	39558411	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 4; cov 1.648240;
1	StringTie	exon	39560693	39560775	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 5; cov 1.382152;
1	StringTie	exon	39564048	39564116	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 6; cov 1.297722;
1	StringTie	exon	39565082	39565332	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 7; cov 1.297722;
1	StringTie	exon	39576827	39577340	1000	-	.	gene_id STRG.49; transcript_id STRG.49.2; exon_number 8; cov 1.083623;
1	StringTie	transcript	40315077	40316166	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; cov 2.328440; FPKM 10.000012; TPM 14.458050;
1	StringTie	exon	40315077	40316166	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 1; cov 2.328440;
1	StringTie	transcript	42851280	42905680	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; cov 5.735573; FPKM 24.632715; TPM 35.614059;
1	StringTie	exon	42851280	42851426	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 1; cov 4.510204;
1	StringTie	exon	42862469	42862648	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 2; cov 5.211111;
1	StringTie	exon	42879755	42879817	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 3; cov 6.000000;
1	StringTie	exon	42879896	42879926	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 4; cov 6.000000;
1	StringTie	exon	42887707	42887786	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 5; cov 6.000000;
1	StringTie	exon	42895350	42895417	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 6; cov 6.000000;
1	StringTie	exon	42896093	42896168	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 7; cov 6.000000;
1	StringTie	exon	42898440	42898608	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 8; cov 6.218935;
1	StringTie	exon	42899441	42899549	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 9; cov 6.000000;
1	StringTie	exon	42903295	42903464	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 10; cov 6.000000;
1	StringTie	exon	42905405	42905680	1000	+	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 11; cov 5.862319;
1	StringTie	transcript	43110998	43115942	1000	+	.	gene_id STRG.52; transcript_id STRG.52.1; cov 1.935844; FPKM 8.313920; TPM 12.020292;
1	StringTie	exon	43110998	43111373	1000	+	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 1; cov 1.465425;
1	StringTie	exon	43113186	43115942	1000	+	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 2; cov 2.000000;
1	StringTie	transcript	44086613	44100001	1000	-	.	gene_id STRG.53; transcript_id STRG.53.1; cov 2.527422; FPKM 10.854586; TPM 15.693594;
1	StringTie	exon	44086613	44087063	1000	-	.	gene_id STRG.53; transcript_id STRG.53.1; exon_number 1; cov 2.980044;
1	StringTie	exon	44087843	44088048	1000	-	.	gene_id STRG.53; transcript_id STRG.53.1; exon_number 2; cov 3.000000;
1	StringTie	exon	44088476	44088527	1000	-	.	gene_id STRG.53; transcript_id STRG.53.1; exon_number 3; cov 3.000000;
1	StringTie	exon	44091361	44091591	1000	-	.	gene_id STRG.53; transcript_id STRG.53.1; exon_number 4; cov 2.004329;
1	StringTie	exon	44099848	44100001	1000	-	.	gene_id STRG.53; transcript_id STRG.53.1; exon_number 5; cov 1.194805;
1	StringTie	transcript	45335728	45349020	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; cov 3.790029; FPKM 16.277138; TPM 23.533537;
1	StringTie	exon	45335728	45335781	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 1; cov 1.870370;
1	StringTie	exon	45336660	45336704	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 2; cov 2.000000;
1	StringTie	exon	45337241	45337339	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 3; cov 2.000000;
1	StringTie	exon	45337426	45337533	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 4; cov 2.000000;
1	StringTie	exon	45337958	45338011	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 5; cov 2.000000;
1	StringTie	exon	45338574	45338627	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 6; cov 2.000000;
1	StringTie	exon	45338710	45338763	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 7; cov 2.000000;
1	StringTie	exon	45339359	45339412	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 8; cov 2.000000;
1	StringTie	exon	45339874	45339981	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 9; cov 2.685185;
1	StringTie	exon	45340255	45340308	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 10; cov 3.000000;
1	StringTie	exon	45340630	45340683	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 11; cov 3.000000;
1	StringTie	exon	45340866	45341027	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 12; cov 3.000000;
1	StringTie	exon	45341138	45341245	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 13; cov 3.000000;
1	StringTie	exon	45342123	45342230	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 14; cov 3.000000;
1	StringTie	exon	45343256	45343309	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 15; cov 3.000000;
1	StringTie	exon	45343394	45343501	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 16; cov 3.000000;
1	StringTie	exon	45343966	45344019	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 17; cov 3.000000;
1	StringTie	exon	45344459	45344566	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 18; cov 3.000000;
1	StringTie	exon	45344797	45344850	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 19; cov 3.000000;
1	StringTie	exon	45344952	45345059	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 20; cov 3.777778;
1	StringTie	exon	45345848	45346142	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 21; cov 4.193220;
1	StringTie	exon	45347120	45347307	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 22; cov 5.659575;
1	StringTie	exon	45347636	45347878	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 23; cov 6.000000;
1	StringTie	exon	45348601	45349020	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 24; cov 5.545238;
1	StringTie	transcript	45818822	45823619	1000	+	.	gene_id STRG.55; transcript_id STRG.55.1; cov 1.969213; FPKM 8.457232; TPM 12.227491;
1	StringTie	exon	45818822	45818917	1000	+	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 1; cov 1.895833;
1	StringTie	exon	45819489	45819658	1000	+	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 2; cov 2.000000;
1	StringTie	exon	45820131	45820190	1000	+	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 3; cov 2.000000;
1	StringTie	exon	45822448	45822594	1000	+	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 4; cov 2.000000;
1	StringTie	exon	45822883	45822974	1000	+	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 5; cov 2.000000;
1	StringTie	exon	45823308	45823619	1000	+	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 6; cov 1.945513;
1	StringTie	transcript	45908075	45925582	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; cov 16.294975; FPKM 69.982460; TPM 101.180862;
1	StringTie	exon	45908075	45909719	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 1; cov 23.422493;
1	StringTie	exon	45910892	45911530	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 2; cov 13.863850;
1	StringTie	exon	45912236	45912481	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 3; cov 9.821138;
1	StringTie	exon	45918309	45918435	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 4; cov 8.228347;
1	StringTie	exon	45918885	45919000	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 5; cov 6.275862;
1	StringTie	exon	45921156	45921315	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 6; cov 6.000000;
