X1	StringTie	transcript	X4776377	X4785730	X1000	X.	.	gene_id.STRG.1..transcript_id.STRG.1.1..cov.17.940662..FPKM.67.242661..TPM.124.083046.
1	StringTie	transcript	13139127	13140093	1000	-	.	gene_id STRG.23; transcript_id STRG.23.1; cov 9.048604; FPKM 33.914700; TPM 62.582886;
1	StringTie	exon	13139127	13140093	1000	-	.	gene_id STRG.23; transcript_id STRG.23.1; exon_number 1; cov 9.048604;
1	StringTie	transcript	13140094	13142772	1000	.	.	gene_id STRG.24; transcript_id STRG.24.1; cov 2.684584; FPKM 10.061979; TPM 18.567396;
1	StringTie	exon	13140094	13142772	1000	.	.	gene_id STRG.24; transcript_id STRG.24.1; exon_number 1; cov 2.684584;
1	StringTie	transcript	13564708	13566047	1000	-	.	gene_id STRG.25; transcript_id STRG.25.1; cov 5.185075; FPKM 19.433966; TPM 35.861549;
1	StringTie	exon	13564708	13566047	1000	-	.	gene_id STRG.25; transcript_id STRG.25.1; exon_number 1; cov 5.185075;
1	StringTie	transcript	13566072	13589887	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; cov 4.737184; FPKM 17.755245; TPM 32.763798;
1	StringTie	exon	13566072	13566396	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 1; cov 5.218462;
1	StringTie	exon	13569471	13569631	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 2; cov 5.708074;
1	StringTie	exon	13569939	13570082	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 3; cov 5.000000;
1	StringTie	exon	13571803	13571907	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 4; cov 5.000000;
1	StringTie	exon	13572004	13572074	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 5; cov 5.000000;
1	StringTie	exon	13576368	13576452	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 6; cov 5.000000;
1	StringTie	exon	13578100	13578158	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 7; cov 5.000000;
1	StringTie	exon	13579450	13579566	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 8; cov 5.000000;
1	StringTie	exon	13579690	13579811	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 9; cov 4.409836;
1	StringTie	exon	13581023	13581086	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 10; cov 4.000000;
1	StringTie	exon	13589600	13589887	1000	-	.	gene_id STRG.26; transcript_id STRG.26.1; exon_number 11; cov 3.423611;
1	StringTie	transcript	13624866	13626539	1000	-	.	gene_id STRG.27; transcript_id STRG.27.1; cov 2.652927; FPKM 9.943327; TPM 18.348446;
1	StringTie	exon	13624866	13626539	1000	-	.	gene_id STRG.27; transcript_id STRG.27.1; exon_number 1; cov 2.652927;
1	StringTie	transcript	15721498	15723750	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; cov 2.745229; FPKM 10.289280; TPM 18.986835;
1	StringTie	exon	15721498	15723750	1000	+	.	gene_id STRG.28; transcript_id STRG.28.1; exon_number 1; cov 2.745229;
1	StringTie	transcript	16101295	16104394	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; cov 154.784271; FPKM 580.140564; TPM 1070.534912;
1	StringTie	exon	16101295	16101359	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 1; cov 119.885620;
1	StringTie	exon	16101727	16101936	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 2; cov 161.604767;
1	StringTie	exon	16102490	16102599	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 3; cov 163.024460;
1	StringTie	exon	16102692	16102829	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 4; cov 162.426025;
1	StringTie	exon	16103168	16103334	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 5; cov 159.701340;
1	StringTie	exon	16103510	16103684	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 6; cov 154.540771;
1	StringTie	exon	16104365	16104394	1000	-	.	gene_id STRG.29; transcript_id STRG.29.1; exon_number 7; cov 91.337021;
1	StringTie	transcript	16101295	16104394	1000	-	.	gene_id STRG.29; transcript_id STRG.29.2; cov 18.376450; FPKM 68.876015; TPM 127.097092;
1	StringTie	exon	16101295	16101936	1000	-	.	gene_id STRG.29; transcript_id STRG.29.2; exon_number 1; cov 11.366721;
1	StringTie	exon	16102490	16102599	1000	-	.	gene_id STRG.29; transcript_id STRG.29.2; exon_number 2; cov 26.766434;
1	StringTie	exon	16102692	16102829	1000	-	.	gene_id STRG.29; transcript_id STRG.29.2; exon_number 3; cov 26.668175;
1	StringTie	exon	16103168	16103334	1000	-	.	gene_id STRG.29; transcript_id STRG.29.2; exon_number 4; cov 26.220818;
1	StringTie	exon	16103510	16103684	1000	-	.	gene_id STRG.29; transcript_id STRG.29.2; exon_number 5; cov 25.373522;
1	StringTie	exon	16104365	16104394	1000	-	.	gene_id STRG.29; transcript_id STRG.29.2; exon_number 6; cov 14.996313;
1	StringTie	transcript	16105774	16133734	1000	+	.	gene_id STRG.30; transcript_id STRG.30.1; cov 1.700539; FPKM 6.373721; TPM 11.761442;
1	StringTie	exon	16105774	16106306	1000	+	.	gene_id STRG.30; transcript_id STRG.30.1; exon_number 1; cov 1.801077;
1	StringTie	exon	16107795	16108030	1000	+	.	gene_id STRG.30; transcript_id STRG.30.1; exon_number 2; cov 1.801077;
1	StringTie	exon	16128165	16128263	1000	+	.	gene_id STRG.30; transcript_id STRG.30.1; exon_number 3; cov 1.801077;
1	StringTie	exon	16129196	16129341	1000	+	.	gene_id STRG.30; transcript_id STRG.30.1; exon_number 4; cov 1.801077;
1	StringTie	exon	16131075	16131206	1000	+	.	gene_id STRG.30; transcript_id STRG.30.1; exon_number 5; cov 2.210413;
1	StringTie	exon	16131294	16133734	1000	+	.	gene_id STRG.30; transcript_id STRG.30.1; exon_number 6; cov 1.631203;
1	StringTie	transcript	16105774	16133734	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; cov 1.131273; FPKM 4.240078; TPM 7.824226;
1	StringTie	exon	16105774	16106306	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; exon_number 1; cov 1.198923;
1	StringTie	exon	16107795	16108030	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; exon_number 2; cov 1.198923;
1	StringTie	exon	16128165	16128263	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; exon_number 3; cov 1.198923;
1	StringTie	exon	16129196	16129341	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; exon_number 4; cov 1.198923;
1	StringTie	exon	16131075	16131206	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; exon_number 5; cov 1.471406;
1	StringTie	exon	16131294	16131510	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; exon_number 6; cov 1.598564;
1	StringTie	exon	16131524	16133734	1000	+	.	gene_id STRG.30; transcript_id STRG.30.2; exon_number 7; cov 1.034078;
1	StringTie	transcript	16344197	16486146	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; cov 4.011956; FPKM 15.037048; TPM 27.747904;
1	StringTie	exon	16344197	16346011	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 1; cov 3.697484;
1	StringTie	exon	16366079	16366139	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 2; cov 4.919662;
1	StringTie	exon	16369755	16369886	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 3; cov 4.754049;
1	StringTie	exon	16374674	16374811	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 4; cov 4.754050;
1	StringTie	exon	16389821	16390033	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 5; cov 4.754049;
1	StringTie	exon	16392517	16392624	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 6; cov 4.754049;
1	StringTie	exon	16394051	16394210	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 7; cov 4.754049;
1	StringTie	exon	16440323	16440458	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 8; cov 4.754049;
1	StringTie	exon	16463035	16463194	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 9; cov 4.754049;
1	StringTie	exon	16486020	16486146	1000	-	.	gene_id STRG.31; transcript_id STRG.31.1; exon_number 10; cov 1.952304;
1	StringTie	transcript	16344197	16486333	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; cov 2.758381; FPKM 10.338573; TPM 19.077797;
1	StringTie	exon	16344197	16346011	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 1; cov 2.524553;
1	StringTie	exon	16366079	16366139	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 2; cov 3.359026;
1	StringTie	exon	16369755	16369886	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 3; cov 3.245950;
1	StringTie	exon	16374674	16374811	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 4; cov 3.245950;
1	StringTie	exon	16389821	16390033	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 5; cov 3.245950;
1	StringTie	exon	16392517	16392624	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 6; cov 3.245950;
1	StringTie	exon	16394051	16394210	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 7; cov 3.245950;
1	StringTie	exon	16440323	16440458	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 8; cov 3.245950;
1	StringTie	exon	16463035	16463194	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 9; cov 3.245950;
1	StringTie	exon	16486020	16486021	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 10; cov 2.028719;
1	StringTie	exon	16486153	16486333	1000	-	.	gene_id STRG.31; transcript_id STRG.31.2; exon_number 11; cov 2.088398;
1	StringTie	transcript	16569802	16619276	1000	-	.	gene_id STRG.32; transcript_id STRG.32.1; cov 12.375770; FPKM 46.385117; TPM 85.594574;
1	StringTie	exon	16569802	16571282	1000	-	.	gene_id STRG.32; transcript_id STRG.32.1; exon_number 1; cov 12.500338;
1	StringTie	exon	16581927	16582002	1000	-	.	gene_id STRG.32; transcript_id STRG.32.1; exon_number 2; cov 16.000000;
1	StringTie	exon	16585276	16585431	1000	-	.	gene_id STRG.32; transcript_id STRG.32.1; exon_number 3; cov 14.256411;
1	StringTie	exon	16597951	16598053	1000	-	.	gene_id STRG.32; transcript_id STRG.32.1; exon_number 4; cov 11.184466;
1	StringTie	exon	16602262	16602353	1000	-	.	gene_id STRG.32; transcript_id STRG.32.1; exon_number 5; cov 9.347826;
1	StringTie	exon	16619237	16619276	1000	-	.	gene_id STRG.32; transcript_id STRG.32.1; exon_number 6; cov 3.575000;
1	StringTie	transcript	16641725	16656884	1000	-	.	gene_id STRG.33; transcript_id STRG.33.1; cov 21.600603; FPKM 80.960327; TPM 149.396317;
1	StringTie	exon	16641725	16643478	1000	-	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 1; cov 21.783548;
1	StringTie	exon	16645686	16645829	1000	-	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 2; cov 25.298433;
1	StringTie	exon	16647955	16648007	1000	-	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 3; cov 19.760353;
1	StringTie	exon	16656822	16656884	1000	-	.	gene_id STRG.33; transcript_id STRG.33.1; exon_number 4; cov 9.603174;
1	StringTie	transcript	16641725	16656522	1000	-	.	gene_id STRG.33; transcript_id STRG.33.2; cov 2.345598; FPKM 8.791439; TPM 16.222866;
1	StringTie	exon	16641725	16643478	1000	-	.	gene_id STRG.33; transcript_id STRG.33.2; exon_number 1; cov 2.344158;
1	StringTie	exon	16645686	16645829	1000	-	.	gene_id STRG.33; transcript_id STRG.33.2; exon_number 2; cov 2.722400;
1	StringTie	exon	16647955	16648007	1000	-	.	gene_id STRG.33; transcript_id STRG.33.2; exon_number 3; cov 2.126439;
1	StringTie	exon	16656296	16656297	1000	-	.	gene_id STRG.33; transcript_id STRG.33.2; exon_number 4; cov 2.000000;
1	StringTie	exon	16656461	16656522	1000	-	.	gene_id STRG.33; transcript_id STRG.33.2; exon_number 5; cov 1.709678;
1	StringTie	transcript	16665207	16678275	1000	+	.	gene_id STRG.34; transcript_id STRG.34.1; cov 18.946293; FPKM 71.011826; TPM 131.038284;
1	StringTie	exon	16665207	16665505	1000	+	.	gene_id STRG.34; transcript_id STRG.34.1; exon_number 1; cov 18.337793;
1	StringTie	exon	16667668	16667773	1000	+	.	gene_id STRG.34; transcript_id STRG.34.1; exon_number 2; cov 21.509436;
1	StringTie	exon	16676968	16678275	1000	+	.	gene_id STRG.34; transcript_id STRG.34.1; exon_number 3; cov 18.877676;
1	StringTie	transcript	17161695	17164271	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; cov 16.408457; FPKM 61.499866; TPM 113.485855;
1	StringTie	exon	17161695	17164271	1000	+	.	gene_id STRG.35; transcript_id STRG.35.1; exon_number 1; cov 16.408457;
1	StringTie	transcript	17161695	17164271	1000	+	.	gene_id STRG.35; transcript_id STRG.35.2; cov 2.829008; FPKM 10.603290; TPM 19.566275;
1	StringTie	exon	17161695	17163473	1000	+	.	gene_id STRG.35; transcript_id STRG.35.2; exon_number 1; cov 2.273925;
1	StringTie	exon	17163486	17164271	1000	+	.	gene_id STRG.35; transcript_id STRG.35.2; exon_number 2; cov 4.085360;
1	StringTie	transcript	20936626	20939650	1000	+	.	gene_id STRG.36; transcript_id STRG.36.1; cov 4.746468; FPKM 17.790041; TPM 32.828011;
1	StringTie	exon	20936626	20939650	1000	+	.	gene_id STRG.36; transcript_id STRG.36.1; exon_number 1; cov 4.746468;
1	StringTie	transcript	20936626	20939650	1000	+	.	gene_id STRG.36; transcript_id STRG.36.2; cov 2.383776; FPKM 8.934533; TPM 16.486916;
1	StringTie	exon	20936626	20937896	1000	+	.	gene_id STRG.36; transcript_id STRG.36.2; exon_number 1; cov 1.092092;
1	StringTie	exon	20937910	20939650	1000	+	.	gene_id STRG.36; transcript_id STRG.36.2; exon_number 2; cov 3.326757;
1	StringTie	transcript	21218614	21230167	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; cov 7.810794; FPKM 29.275316; TPM 54.021816;
1	StringTie	exon	21218614	21218889	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; exon_number 1; cov 4.260256;
1	StringTie	exon	21225558	21225643	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; exon_number 2; cov 9.632317;
1	StringTie	exon	21225945	21226046	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; exon_number 3; cov 9.632317;
1	StringTie	exon	21226592	21226679	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; exon_number 4; cov 10.507981;
1	StringTie	exon	21229591	21230167	1000	+	.	gene_id STRG.37; transcript_id STRG.37.1; exon_number 5; cov 8.504293;
1	StringTie	transcript	21218614	21230167	1000	+	.	gene_id STRG.37; transcript_id STRG.37.2; cov 3.605651; FPKM 13.514193; TPM 24.937773;
1	StringTie	exon	21218614	21218889	1000	+	.	gene_id STRG.37; transcript_id STRG.37.2; exon_number 1; cov 1.931773;
1	StringTie	exon	21225558	21225643	1000	+	.	gene_id STRG.37; transcript_id STRG.37.2; exon_number 2; cov 4.367683;
1	StringTie	exon	21225945	21226046	1000	+	.	gene_id STRG.37; transcript_id STRG.37.2; exon_number 3; cov 4.367683;
1	StringTie	exon	21226592	21226679	1000	+	.	gene_id STRG.37; transcript_id STRG.37.2; exon_number 4; cov 4.764746;
1	StringTie	exon	21229408	21230167	1000	+	.	gene_id STRG.37; transcript_id STRG.37.2; exon_number 5; cov 3.890819;
1	StringTie	transcript	21398403	21401811	1000	-	.	gene_id STRG.38; transcript_id STRG.38.1; cov 6.189452; FPKM 23.198433; TPM 42.808125;
1	StringTie	exon	21398403	21400130	1000	-	.	gene_id STRG.38; transcript_id STRG.38.1; exon_number 1; cov 9.500579;
1	StringTie	exon	21400146	21401811	1000	-	.	gene_id STRG.38; transcript_id STRG.38.1; exon_number 2; cov 2.755102;
1	StringTie	transcript	22286264	22287633	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; cov 2.740146; FPKM 10.270228; TPM 18.951679;
1	StringTie	exon	22286264	22287633	1000	-	.	gene_id STRG.39; transcript_id STRG.39.1; exon_number 1; cov 2.740146;
1	StringTie	transcript	23366427	23369711	1000	-	.	gene_id STRG.40; transcript_id STRG.40.1; cov 20.037933; FPKM 75.103355; TPM 138.588409;
1	StringTie	exon	23366427	23369711	1000	-	.	gene_id STRG.40; transcript_id STRG.40.1; exon_number 1; cov 20.037933;
1	StringTie	transcript	23366427	23369711	1000	-	.	gene_id STRG.40; transcript_id STRG.40.2; cov 1.538299; FPKM 5.765635; TPM 10.639341;
1	StringTie	exon	23366427	23367599	1000	-	.	gene_id STRG.40; transcript_id STRG.40.2; exon_number 1; cov 2.684937;
1	StringTie	exon	23367611	23369711	1000	-	.	gene_id STRG.40; transcript_id STRG.40.2; exon_number 2; cov 0.898125;
1	StringTie	transcript	23369736	23383175	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; cov 3.577024; FPKM 13.406897; TPM 24.739780;
1	StringTie	exon	23369736	23370448	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 1; cov 3.785414;
1	StringTie	exon	23375730	23375875	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 2; cov 4.000000;
1	StringTie	exon	23375988	23376054	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 3; cov 4.000000;
1	StringTie	exon	23376171	23376249	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 4; cov 4.000000;
1	StringTie	exon	23378726	23378804	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 5; cov 3.822785;
1	StringTie	exon	23378972	23379058	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 6; cov 3.000000;
1	StringTie	exon	23382815	23383175	1000	-	.	gene_id STRG.41; transcript_id STRG.41.1; exon_number 7; cov 2.908587;
1	StringTie	transcript	23845627	23877755	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; cov 6.755725; FPKM 25.320854; TPM 46.724640;
1	StringTie	exon	23845627	23846563	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 1; cov 9.120598;
1	StringTie	exon	23848264	23848571	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 2; cov 5.847403;
1	StringTie	exon	23849303	23849468	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 3; cov 4.000000;
1	StringTie	exon	23853423	23853550	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 4; cov 4.000000;
1	StringTie	exon	23859023	23859113	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 5; cov 4.000000;
1	StringTie	exon	23866217	23866297	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 6; cov 3.592592;
1	StringTie	exon	23876374	23876449	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 7; cov 2.013158;
1	StringTie	exon	23877709	23877755	1000	-	.	gene_id STRG.42; transcript_id STRG.42.1; exon_number 8; cov 1.255319;
1	StringTie	transcript	23995945	24005639	1000	-	.	gene_id STRG.43; transcript_id STRG.43.1; cov 15.984848; FPKM 59.912151; TPM 110.556046;
1	StringTie	exon	23995945	23996360	1000	-	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 1; cov 17.153847;
1	StringTie	exon	24003157	24003306	1000	-	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 2; cov 16.260000;
1	StringTie	exon	24005546	24005639	1000	-	.	gene_id STRG.43; transcript_id STRG.43.1; exon_number 3; cov 10.372340;
1	StringTie	transcript	24011348	24022005	1000	-	.	gene_id STRG.44; transcript_id STRG.44.1; cov 3.835625; FPKM 14.376148; TPM 26.528343;
1	StringTie	exon	24011348	24012497	1000	-	.	gene_id STRG.44; transcript_id STRG.44.1; exon_number 1; cov 3.907826;
1	StringTie	exon	24014779	24014892	1000	-	.	gene_id STRG.44; transcript_id STRG.44.1; exon_number 2; cov 4.131579;
1	StringTie	exon	24020675	24020785	1000	-	.	gene_id STRG.44; transcript_id STRG.44.1; exon_number 3; cov 4.000000;
1	StringTie	exon	24021854	24022005	1000	-	.	gene_id STRG.44; transcript_id STRG.44.1; exon_number 4; cov 2.947368;
1	StringTie	transcript	24611570	24612375	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; cov 3.764268; FPKM 14.108699; TPM 26.034817;
1	StringTie	exon	24611570	24612375	1000	-	.	gene_id STRG.45; transcript_id STRG.45.1; exon_number 1; cov 3.764268;
1	StringTie	transcript	24612777	24613119	1000	-	.	gene_id STRG.46; transcript_id STRG.46.1; cov 13.329446; FPKM 49.959549; TPM 92.190483;
1	StringTie	exon	24612777	24613119	1000	-	.	gene_id STRG.46; transcript_id STRG.46.1; exon_number 1; cov 13.329446;
1	StringTie	transcript	24613189	24613960	1000	-	.	gene_id STRG.47; transcript_id STRG.47.1; cov 3155.478027; FPKM 11826.916992; TPM 21824.240234;
1	StringTie	exon	24613189	24613960	1000	-	.	gene_id STRG.47; transcript_id STRG.47.1; exon_number 1; cov 3155.478027;
1	StringTie	transcript	24613974	24614651	1000	-	.	gene_id STRG.48; transcript_id STRG.48.1; cov 260.098816; FPKM 974.865723; TPM 1798.922119;
1	StringTie	exon	24613974	24614651	1000	-	.	gene_id STRG.48; transcript_id STRG.48.1; exon_number 1; cov 260.098816;
1	StringTie	transcript	24614885	24615565	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; cov 962.459595; FPKM 3607.355225; TPM 6656.661621;
1	StringTie	exon	24614885	24615565	1000	-	.	gene_id STRG.49; transcript_id STRG.49.1; exon_number 1; cov 962.459595;
1	StringTie	transcript	24678630	24766301	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; cov 9.717095; FPKM 36.420246; TPM 67.206367;
1	StringTie	exon	24678630	24678816	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 1; cov 3.588235;
1	StringTie	exon	24685397	24685573	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 2; cov 6.587571;
1	StringTie	exon	24692941	24693001	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 3; cov 8.770492;
1	StringTie	exon	24704821	24704918	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 4; cov 9.683674;
1	StringTie	exon	24705977	24706044	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 5; cov 10.000000;
1	StringTie	exon	24711512	24711600	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 6; cov 10.000001;
1	StringTie	exon	24714909	24714982	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 7; cov 10.000000;
1	StringTie	exon	24728546	24728671	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 8; cov 10.000000;
1	StringTie	exon	24731747	24731899	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 9; cov 10.169934;
1	StringTie	exon	24743883	24743947	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 10; cov 11.000000;
1	StringTie	exon	24744256	24744358	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 11; cov 11.747573;
1	StringTie	exon	24744866	24744970	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 12; cov 12.400000;
1	StringTie	exon	24746805	24746954	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 13; cov 13.826667;
1	StringTie	exon	24748800	24748878	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 14; cov 14.000000;
1	StringTie	exon	24762192	24762283	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 15; cov 14.000000;
1	StringTie	exon	24762623	24765932	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 16; cov 9.029909;
1	StringTie	exon	24765951	24766301	1000	+	.	gene_id STRG.50; transcript_id STRG.50.1; exon_number 17; cov 15.250712;
1	StringTie	transcript	30802343	30805033	1000	-	.	gene_id STRG.51; transcript_id STRG.51.1; cov 4.945745; FPKM 18.536943; TPM 34.206268;
1	StringTie	exon	30802343	30805033	1000	-	.	gene_id STRG.51; transcript_id STRG.51.1; exon_number 1; cov 4.945745;
1	StringTie	transcript	30940303	30949741	1000	-	.	gene_id STRG.52; transcript_id STRG.52.1; cov 12.277480; FPKM 46.016720; TPM 84.914764;
1	StringTie	exon	30940303	30943323	1000	-	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 1; cov 13.551804;
1	StringTie	exon	30943932	30944006	1000	-	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 2; cov 13.000000;
1	StringTie	exon	30944536	30944666	1000	-	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 3; cov 12.977099;
1	StringTie	exon	30944938	30945030	1000	-	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 4; cov 12.000000;
1	StringTie	exon	30946038	30946636	1000	-	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 5; cov 7.858096;
1	StringTie	exon	30949549	30949741	1000	-	.	gene_id STRG.52; transcript_id STRG.52.1; exon_number 6; cov 5.424870;
1	StringTie	transcript	32657444	32658504	1000	.	.	gene_id STRG.53; transcript_id STRG.53.1; cov 1.779453; FPKM 6.669495; TPM 12.307236;
1	StringTie	exon	32657444	32658504	1000	.	.	gene_id STRG.53; transcript_id STRG.53.1; exon_number 1; cov 1.779453;
1	StringTie	transcript	33740742	33742532	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; cov 1.813512; FPKM 6.797150; TPM 12.542798;
1	StringTie	exon	33740742	33742532	1000	+	.	gene_id STRG.54; transcript_id STRG.54.1; exon_number 1; cov 1.813512;
1	StringTie	transcript	33745554	33757715	1000	-	.	gene_id STRG.55; transcript_id STRG.55.1; cov 1.974854; FPKM 7.401869; TPM 13.658688;
1	StringTie	exon	33745554	33747016	1000	-	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 1; cov 1.982912;
1	StringTie	exon	33748217	33748326	1000	-	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 2; cov 2.000000;
1	StringTie	exon	33757579	33757715	1000	-	.	gene_id STRG.55; transcript_id STRG.55.1; exon_number 3; cov 1.868613;
1	StringTie	transcript	33797677	33800496	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; cov 2.228369; FPKM 8.352058; TPM 15.412074;
1	StringTie	exon	33797677	33800496	1000	-	.	gene_id STRG.56; transcript_id STRG.56.1; exon_number 1; cov 2.228369;
1	StringTie	transcript	33852052	33907811	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; cov 33.711521; FPKM 126.352768; TPM 233.159073;
1	StringTie	exon	33852052	33853367	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 1; cov 44.512157;
1	StringTie	exon	33862654	33862773	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 2; cov 32.783333;
1	StringTie	exon	33863742	33863934	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 3; cov 29.005182;
1	StringTie	exon	33864523	33864743	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 4; cov 23.407240;
1	StringTie	exon	33878260	33878437	1000	-	.	gene_id STRG.57; transcript_id STRG.57.1; exon_number 5; cov 20.011236;
